Fundo,CNPJ,Data,Tipo,Documento,Espécie,Arquivo,ID CVM
CRÉDITO UNIVERSITÁRIO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,08.417.544/0001-65,12/03/2026,outro,Relatório de Agência de Rating,,,1139668
CARTÃO DE COMPRA SUPPLIER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,08.692.888/0001-82,15/01/2020 10:00,assembleia,AGO,Ata da Assembleia,data/raw/08692888000182/142211_assembleia_assembleia_142211_2020-01-15.pdf,142211
CARTÃO DE COMPRA SUPPLIER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,08.692.888/0001-82,15/01/2020 10:00,assembleia,AGO,Edital de Convocação,data/raw/08692888000182/142212_assembleia_assembleia_142212_2020-01-15.pdf,142212
CARTÃO DE COMPRA SUPPLIER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,08.692.888/0001-82,15/01/2020 10:00,assembleia,AGO,Outros Documentos,data/raw/08692888000182/142213_assembleia_assembleia_142213_2020-01-15.pdf,142213
CARTÃO DE COMPRA SUPPLIER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,08.692.888/0001-82,12/2020,outro,Informe Trimestral,,,148377
CARTÃO DE COMPRA SUPPLIER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,08.692.888/0001-82,31/12/2020,outro,Demonstrações Financeiras,,,157920
CARTÃO DE COMPRA SUPPLIER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,08.692.888/0001-82,08/01/2021 10:00,assembleia,AGO,Edital de Convocação,data/raw/08692888000182/132082_assembleia_assembleia_132082_2021-01-08.pdf,132082
CARTÃO DE COMPRA SUPPLIER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,08.692.888/0001-82,15/01/2021,regulamento,Regulamento,,data/raw/08692888000182/142218_regulamento_regulamento_142218_2021-01-15.pdf,142218
CARTÃO DE COMPRA SUPPLIER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,08.692.888/0001-82,24/02/2021 10:00,assembleia,AGE,Ata da Assembleia,data/raw/08692888000182/151267_assembleia_assembleia_151267_2021-02-24.pdf,151267
CARTÃO DE COMPRA SUPPLIER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,08.692.888/0001-82,03/2021,outro,Informe Trimestral,,,175672
CARTÃO DE COMPRA SUPPLIER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,08.692.888/0001-82,31/03/2021,outro,Relatório de Agência de Rating,,,159205
CARTÃO DE COMPRA SUPPLIER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,08.692.888/0001-82,06/2021,outro,Informe Trimestral,,,204845
CARTÃO DE COMPRA SUPPLIER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,08.692.888/0001-82,12/08/2021,outro,Relatório de Agência de Rating,,,207806
CARTÃO DE COMPRA SUPPLIER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,08.692.888/0001-82,11/2021,outro,Informe Trimestral,,,236140
CARTÃO DE COMPRA SUPPLIER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,08.692.888/0001-82,04/11/2021,outro,Relatório de Agência de Rating,,,241931
CARTÃO DE COMPRA SUPPLIER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,08.692.888/0001-82,12/2021,outro,Informe Trimestral,,,265949
CARTÃO DE COMPRA SUPPLIER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,08.692.888/0001-82,31/12/2021,outro,Demonstrações Financeiras,,,286275
CARTÃO DE COMPRA SUPPLIER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,08.692.888/0001-82,12/01/2022 10:00,assembleia,AGE,Ata da Assembleia,data/raw/08692888000182/256404_assembleia_assembleia_256404_2022-01-12.pdf,256404
CARTÃO DE COMPRA SUPPLIER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,08.692.888/0001-82,13/01/2022,regulamento,Regulamento,,data/raw/08692888000182/256407_regulamento_regulamento_256407_2022-01-13.pdf,256407
CARTÃO DE COMPRA SUPPLIER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,08.692.888/0001-82,14/01/2022,emissao,Anúncio de Encerramento,,data/raw/08692888000182/285895_emissao_emissao_285895_2022-01-14.pdf,285895
CARTÃO DE COMPRA SUPPLIER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,08.692.888/0001-82,04/02/2022,outro,Relatório de Agência de Rating,,,271436
CARTÃO DE COMPRA SUPPLIER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,08.692.888/0001-82,18/02/2022 11:00,assembleia,AGE,Edital de Convocação,data/raw/08692888000182/264420_assembleia_assembleia_264420_2022-02-18.pdf,264420
CARTÃO DE COMPRA SUPPLIER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,08.692.888/0001-82,03/2022,outro,Informe Trimestral,,,305772
CARTÃO DE COMPRA SUPPLIER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,08.692.888/0001-82,03/03/2022 11:00,assembleia,AGO,Ata da Assembleia,data/raw/08692888000182/273790_assembleia_assembleia_273790_2022-03-03.pdf,273790
CARTÃO DE COMPRA SUPPLIER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,08.692.888/0001-82,03/03/2022,regulamento,Regulamento,,data/raw/08692888000182/273886_regulamento_regulamento_273886_2022-03-03.pdf,273886
CARTÃO DE COMPRA SUPPLIER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,08.692.888/0001-82,28/03/2022,emissao,Anúncio de Início,,data/raw/08692888000182/285894_emissao_emissao_285894_2022-03-28.pdf,285894
CARTÃO DE COMPRA SUPPLIER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,08.692.888/0001-82,29/03/2022,emissao,Prospecto,Definitivo,data/raw/08692888000182/285893_emissao_emissao_285893_2022-03-29.pdf,285893
CARTÃO DE COMPRA SUPPLIER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,08.692.888/0001-82,13/05/2022 12:00,assembleia,AGO/E,Ata da Assembleia,data/raw/08692888000182/306313_assembleia_assembleia_306313_2022-05-13.pdf,306313
CARTÃO DE COMPRA SUPPLIER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,08.692.888/0001-82,13/05/2022,outro,Relatório de Agência de Rating,,,307400
CARTÃO DE COMPRA SUPPLIER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,08.692.888/0001-82,06/2022,outro,Informe Trimestral,,,338603
CARTÃO DE COMPRA SUPPLIER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,08.692.888/0001-82,17/06/2022 17:00,assembleia,AGO/E,Ata da Assembleia,data/raw/08692888000182/321444_assembleia_assembleia_321444_2022-06-17.pdf,321444
CARTÃO DE COMPRA SUPPLIER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,08.692.888/0001-82,15/08/2022,outro,Relatório de Agência de Rating,,,340901
CARTÃO DE COMPRA SUPPLIER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,08.692.888/0001-82,09/2022,outro,Informe Trimestral,,,376034
CARTÃO DE COMPRA SUPPLIER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,08.692.888/0001-82,04/11/2022 17:00,assembleia,AGE,Ata da Assembleia,data/raw/08692888000182/375104_assembleia_assembleia_375104_2022-11-04.pdf,375104
CARTÃO DE COMPRA SUPPLIER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,08.692.888/0001-82,14/11/2022,outro,Relatório de Agência de Rating,,,377785
CARTÃO DE COMPRA SUPPLIER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,08.692.888/0001-82,12/2022,outro,Informe Trimestral,,,415639
CARTÃO DE COMPRA SUPPLIER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,08.692.888/0001-82,31/12/2022,outro,Demonstrações Financeiras,,,437899
CARTÃO DE COMPRA SUPPLIER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,08.692.888/0001-82,08/02/2023 17:00,assembleia,AGE,Ata da Assembleia,data/raw/08692888000182/417599_assembleia_assembleia_417599_2023-02-08.pdf,417599
CARTÃO DE COMPRA SUPPLIER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,08.692.888/0001-82,09/02/2023,outro,Relatório de Agência de Rating,,,467344
CARTÃO DE COMPRA SUPPLIER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,08.692.888/0001-82,13/02/2023,outro,Relatório de Agência de Rating,,,425038
CARTÃO DE COMPRA SUPPLIER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,08.692.888/0001-82,03/2023,outro,Informe Trimestral,,,461578
CARTÃO DE COMPRA SUPPLIER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,08.692.888/0001-82,30/05/2023 10:00,assembleia,AGE,Ata da Assembleia,data/raw/08692888000182/470940_assembleia_assembleia_470940_2023-05-30.pdf,470940
CARTÃO DE COMPRA SUPPLIER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,08.692.888/0001-82,06/2023,outro,Informe Trimestral,,,507747
CARTÃO DE COMPRA SUPPLIER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,08.692.888/0001-82,06/07/2023 10:00,assembleia,AGE,Ata da Assembleia,data/raw/08692888000182/489167_assembleia_assembleia_489167_2023-07-06.pdf,489167
CARTÃO DE COMPRA SUPPLIER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,08.692.888/0001-82,10/08/2023,outro,Relatório de Agência de Rating,,,505650
CARTÃO DE COMPRA SUPPLIER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,08.692.888/0001-82,09/2023,outro,Informe Trimestral,,,553607
CARTÃO DE COMPRA SUPPLIER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,08.692.888/0001-82,09/11/2023,outro,Relatório de Agência de Rating,,,556393
CARTÃO DE COMPRA SUPPLIER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,08.692.888/0001-82,12/2023,outro,Informe Trimestral,,,600562
CARTÃO DE COMPRA SUPPLIER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,08.692.888/0001-82,15/12/2023 12:00,assembleia,AGE,Ata da Assembleia,data/raw/08692888000182/572756_assembleia_assembleia_572756_2023-12-15.pdf,572756
CARTÃO DE COMPRA SUPPLIER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,08.692.888/0001-82,31/12/2023,outro,Demonstrações Financeiras,,,594339
CARTÃO DE COMPRA SUPPLIER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,08.692.888/0001-82,10/01/2024,outro,Relatório de Agência de Rating,,,584741
CARTÃO DE COMPRA SUPPLIER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,08.692.888/0001-82,11/01/2024,outro,Relatório de Agência de Rating,,,657461
CARTÃO DE COMPRA SUPPLIER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,08.692.888/0001-82,28/02/2024 10:00,assembleia,AGO/E,Ata da Assembleia,data/raw/08692888000182/618154_assembleia_assembleia_618154_2024-02-28.pdf,618154
CARTÃO DE COMPRA SUPPLIER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,08.692.888/0001-82,03/2024,outro,Informe Trimestral,,,662985
CARTÃO DE COMPRA SUPPLIER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,08.692.888/0001-82,06/2024,outro,Informe Trimestral,,,717944
CARTÃO DE COMPRA SUPPLIER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,08.692.888/0001-82,12/06/2024 10:00,assembleia,AGE,Ata da Assembleia,data/raw/08692888000182/681677_assembleia_assembleia_681677_2024-06-12.pdf,681677
CARTÃO DE COMPRA SUPPLIER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,08.692.888/0001-82,29/07/2024,outro,Relatório de Agência de Rating,,,717978
CARTÃO DE COMPRA SUPPLIER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,08.692.888/0001-82,09/2024,outro,Informe Trimestral,,,783449
CARTÃO DE COMPRA SUPPLIER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,08.692.888/0001-82,03/09/2024 17:00,assembleia,AGE,Edital de Convocação,data/raw/08692888000182/731389_assembleia_assembleia_731389_2024-09-03.pdf,731389
CARTÃO DE COMPRA SUPPLIER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,08.692.888/0001-82,10/09/2024 17:00,assembleia,AGE,Ata da Assembleia,data/raw/08692888000182/737755_assembleia_assembleia_737755_2024-09-10.pdf,737755
CARTÃO DE COMPRA SUPPLIER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,08.692.888/0001-82,10/09/2024,regulamento,Regulamento,,data/raw/08692888000182/737756_regulamento_regulamento_737756_2024-09-10.pdf,737756
CARTÃO DE COMPRA SUPPLIER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,08.692.888/0001-82,17/10/2024 10:00,assembleia,AGE,Ata da Assembleia,data/raw/08692888000182/763229_assembleia_assembleia_763229_2024-10-17.pdf,763229
CARTÃO DE COMPRA SUPPLIER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,08.692.888/0001-82,05/11/2024,regulamento,Instrumento Particular de Alteração do Regulamento,,data/raw/08692888000182/772010_regulamento_regulamento_772010_2024-11-05.pdf,772010
CARTÃO DE COMPRA SUPPLIER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,08.692.888/0001-82,05/11/2024,regulamento,Regulamento,,data/raw/08692888000182/772020_regulamento_regulamento_772020_2024-11-05.pdf,772020
CARTÃO DE COMPRA SUPPLIER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,08.692.888/0001-82,06/11/2024,outro,Relatório de Agência de Rating,,,791830
CARTÃO DE COMPRA SUPPLIER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,08.692.888/0001-82,12/2024,outro,Informe Trimestral,,,841301
CARTÃO DE COMPRA SUPPLIER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,08.692.888/0001-82,31/12/2024,outro,Demonstrações Financeiras,,,827023
CARTÃO DE COMPRA SUPPLIER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,08.692.888/0001-82,04/01/2025,outro,Relatório de Agência de Rating,,,847184
CARTÃO DE COMPRA SUPPLIER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,08.692.888/0001-82,03/2025,outro,Informe Trimestral,,,903755
CARTÃO DE COMPRA SUPPLIER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,08.692.888/0001-82,20/03/2025 17:00,assembleia,AGE,Edital de Convocação,data/raw/08692888000182/854799_assembleia_assembleia_854799_2025-03-20.pdf,854799
CARTÃO DE COMPRA SUPPLIER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,08.692.888/0001-82,20/03/2025 17:00,assembleia,AGE,Edital de Convocação,data/raw/08692888000182/856205_assembleia_assembleia_856205_2025-03-20.pdf,856205
CARTÃO DE COMPRA SUPPLIER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,08.692.888/0001-82,20/03/2025 17:00,assembleia,AGE,Ata da Assembleia,data/raw/08692888000182/863752_assembleia_assembleia_863752_2025-03-20.pdf,863752
CARTÃO DE COMPRA SUPPLIER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,08.692.888/0001-82,09/05/2025,outro,Relatório de Agência de Rating,,,909985
CARTÃO DE COMPRA SUPPLIER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,08.692.888/0001-82,06/2025,outro,Informe Trimestral,,,967329
CARTÃO DE COMPRA SUPPLIER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,08.692.888/0001-82,07/07/2025,outro,Relatório de Agência de Rating,,,1017934
CARTÃO DE COMPRA SUPPLIER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,08.692.888/0001-82,09/2025,outro,Informe Trimestral,,,1037005
CARTÃO DE COMPRA SUPPLIER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,08.692.888/0001-82,26/11/2025,outro,Relatório de Agência de Rating,,,1046984
CARTÃO DE COMPRA SUPPLIER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,08.692.888/0001-82,12/2025,outro,Informe Trimestral,,,1111184
CARTÃO DE COMPRA SUPPLIER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,08.692.888/0001-82,31/12/2025,outro,Demonstrações Financeiras,,,1098447
CARTÃO DE COMPRA SUPPLIER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,08.692.888/0001-82,28/04/2026 17:00,assembleia,AGE,Ata da Assembleia,data/raw/08692888000182/1173154_assembleia_assembleia_1173154_2026-04-28.pdf,1173154
PRAVALER CRÉDITO UNIVERSITÁRIO II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESP LIMITADAL,26.749.095/0001-34,08/01/2020 11:00,assembleia,AGE,Ata da Assembleia,data/raw/26749095000134/154139_assembleia_assembleia_154139_2020-01-08.pdf,154139
PRAVALER CRÉDITO UNIVERSITÁRIO II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESP LIMITADAL,26.749.095/0001-34,12/2020,outro,Informe Trimestral,,,148086
PRAVALER CRÉDITO UNIVERSITÁRIO II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESP LIMITADAL,26.749.095/0001-34,31/12/2020,outro,Demonstrações Financeiras,,,157890
PRAVALER CRÉDITO UNIVERSITÁRIO II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESP LIMITADAL,26.749.095/0001-34,08/01/2021 09:00,assembleia,AGO/E,Ata da Assembleia,data/raw/26749095000134/150077_assembleia_assembleia_150077_2021-01-08.pdf,150077
PRAVALER CRÉDITO UNIVERSITÁRIO II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESP LIMITADAL,26.749.095/0001-34,03/2021,outro,Informe Trimestral,,,175682
PRAVALER CRÉDITO UNIVERSITÁRIO II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESP LIMITADAL,26.749.095/0001-34,06/2021,outro,Informe Trimestral,,,204983
PRAVALER CRÉDITO UNIVERSITÁRIO II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESP LIMITADAL,26.749.095/0001-34,03/08/2021 09:00,assembleia,AGO,Ata da Assembleia,data/raw/26749095000134/199890_assembleia_assembleia_199890_2021-08-03.pdf,199890
PRAVALER CRÉDITO UNIVERSITÁRIO II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESP LIMITADAL,26.749.095/0001-34,10/08/2021,outro,Relatório de Agência de Rating,,,208126
PRAVALER CRÉDITO UNIVERSITÁRIO II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESP LIMITADAL,26.749.095/0001-34,09/2021,outro,Informe Trimestral,,,816685
PRAVALER CRÉDITO UNIVERSITÁRIO II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESP LIMITADAL,26.749.095/0001-34,12/2021,outro,Informe Trimestral,,,267380
PRAVALER CRÉDITO UNIVERSITÁRIO II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESP LIMITADAL,26.749.095/0001-34,31/12/2021,outro,Demonstrações Financeiras,,,279045
PRAVALER CRÉDITO UNIVERSITÁRIO II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESP LIMITADAL,26.749.095/0001-34,07/01/2022 11:00,assembleia,AGE,Ata da Assembleia,data/raw/26749095000134/256863_assembleia_assembleia_256863_2022-01-07.pdf,256863
PRAVALER CRÉDITO UNIVERSITÁRIO II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESP LIMITADAL,26.749.095/0001-34,10/01/2022,outro,Relatório de Agência de Rating,,,292886
PRAVALER CRÉDITO UNIVERSITÁRIO II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESP LIMITADAL,26.749.095/0001-34,03/2022,outro,Informe Trimestral,,,305602
PRAVALER CRÉDITO UNIVERSITÁRIO II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESP LIMITADAL,26.749.095/0001-34,05/2022,outro,Informe Trimestral,,,305599
PRAVALER CRÉDITO UNIVERSITÁRIO II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESP LIMITADAL,26.749.095/0001-34,06/2022,outro,Informe Trimestral,,,339773
PRAVALER CRÉDITO UNIVERSITÁRIO II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESP LIMITADAL,26.749.095/0001-34,03/06/2022 11:00,assembleia,AGO,Ata da Assembleia,data/raw/26749095000134/317961_assembleia_assembleia_317961_2022-06-03.pdf,317961
PRAVALER CRÉDITO UNIVERSITÁRIO II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESP LIMITADAL,26.749.095/0001-34,14/06/2022,outro,Relatório de Agência de Rating,,,318778
PRAVALER CRÉDITO UNIVERSITÁRIO II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESP LIMITADAL,26.749.095/0001-34,22/07/2022,outro,Relatório de Agência de Rating,,,341766
PRAVALER CRÉDITO UNIVERSITÁRIO II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESP LIMITADAL,26.749.095/0001-34,04/08/2022 09:00,assembleia,AGO/E,Ata da Assembleia,data/raw/26749095000134/342206_assembleia_assembleia_342206_2022-08-04.pdf,342206
PRAVALER CRÉDITO UNIVERSITÁRIO II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESP LIMITADAL,26.749.095/0001-34,09/2022,outro,Informe Trimestral,,,375417
PRAVALER CRÉDITO UNIVERSITÁRIO II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESP LIMITADAL,26.749.095/0001-34,21/11/2022,regulamento,Instrumento Particular de Alteração do Regulamento,,data/raw/26749095000134/381560_regulamento_regulamento_381560_2022-11-21.pdf,381560
PRAVALER CRÉDITO UNIVERSITÁRIO II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESP LIMITADAL,26.749.095/0001-34,21/11/2022,regulamento,Instrumento Particular de Alteração do Regulamento,,data/raw/26749095000134/381563_regulamento_regulamento_381563_2022-11-21.pdf,381563
PRAVALER CRÉDITO UNIVERSITÁRIO II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESP LIMITADAL,26.749.095/0001-34,12/2022,outro,Informe Trimestral,,,415652
PRAVALER CRÉDITO UNIVERSITÁRIO II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESP LIMITADAL,26.749.095/0001-34,31/12/2022,outro,Demonstrações Financeiras,,,429021
PRAVALER CRÉDITO UNIVERSITÁRIO II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESP LIMITADAL,26.749.095/0001-34,09/01/2023,outro,Relatório de Agência de Rating,,,401255
PRAVALER CRÉDITO UNIVERSITÁRIO II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESP LIMITADAL,26.749.095/0001-34,03/2023,outro,Informe Trimestral,,,461313
PRAVALER CRÉDITO UNIVERSITÁRIO II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESP LIMITADAL,26.749.095/0001-34,10/03/2023,outro,Relatório de Agência de Rating,,,431180
PRAVALER CRÉDITO UNIVERSITÁRIO II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESP LIMITADAL,26.749.095/0001-34,06/2023,outro,Informe Trimestral,,,505925
PRAVALER CRÉDITO UNIVERSITÁRIO II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESP LIMITADAL,26.749.095/0001-34,05/07/2023 09:00,assembleia,AGO/E,Ata da Assembleia,data/raw/26749095000134/487809_assembleia_assembleia_487809_2023-07-05.pdf,487809
